X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9546773639868,38.8605832130679,10766353,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/02 22:03:58+00,2023/04/06 15:18:06+00,2023/04/20 22:03:58+00,2023/04/02 22:03:58+00,,,,Closed (Duplicate),,23-00157905,Standard,3600 - 3709 BLOCK OF BANGOR STREET SE,403933.83,132529.850007,38.86057543,-76.9546751,WASHINGTON,DC,20020,809802,7,,,{F862CFC6-D974-341B-E053-792F520A781F},,,,
-76.9838892721749,38.8890030312593,10766358,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/02 22:09:48+00,2023/04/04 12:31:18+00,2023/04/20 22:09:48+00,2023/04/02 22:09:48+00,,,,Closed,,23-00157912,Standard,25 15TH STREET SE,401397.92,135683.81,38.88899558,-76.98388699,WASHINGTON,DC,20003,46846,6,,,{F862CFC6-D979-341B-E053-792F520A781F},,,,
-76.9980391204148,38.8463972253657,10766387,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/02 22:39:21+00,2023/04/04 12:44:50+00,2023/04/20 22:39:21+00,2023/04/02 22:39:21+00,,,,Canceled,,23-00157943,Standard,604 MELLON STREET SE,400170.42,130954.13,38.84638978,-76.99803684,WASHINGTON,DC,20032,5365,8,,,{F8633AF4-F0AB-1C6A-E053-792F520A9202},,,,
-76.9976247903441,38.8455624052236,10766390,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/02 22:43:17+00,,2023/04/20 22:43:17+00,2023/04/02 22:43:17+00,,,,Open,,23-00157946,Standard,629 MELLON STREET SE,400206.39,130861.46,38.84555496,-76.99762251,WASHINGTON,DC,20032,2893,8,,,{F8633AF4-F0AE-1C6A-E053-792F520A9202},,,,
-76.9889396683322,38.9359782367297,10766393,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/02 23:34:08+00,2023/04/04 15:09:14+00,2023/04/20 23:34:08+00,2023/04/02 23:34:08+00,,,,Closed,,23-00157974,Standard,1245 PERRY STREET NE,400959.13,140898.38,38.93597078,-76.98893739,WASHINGTON,DC,20017,69889,5,,,{F86411AE-C71B-328E-E053-792F520AA5F4},,,,
-77.0043386839313,38.8424165991701,10766410,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 00:03:45+00,,2023/04/21 00:03:45+00,2023/04/03 00:03:45+00,,,,Open,,23-00157995,Standard,3365 BROTHERS PLACE SE,399623.54,130512.26,38.84240916,-77.0043364,WASHINGTON,DC,20032,35493,8,,,{F8647CCD-0926-0E77-E053-792F520ADC1A},,,,
-77.0965372452245,38.947723273607,10766411,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 00:06:35+00,2023/04/03 13:36:07+00,2023/04/21 00:06:35+00,2023/04/03 00:06:35+00,,,,Closed,,23-00157996,Standard,4858 ALBEMARLE STREET NW,391631.79,142206.55,38.94771581,-77.09653493,WASHINGTON,DC,20016,269561,3,,,{F8647CCD-0927-0E77-E053-792F520ADC1A},,,,
-77.0132754391496,38.9535484861665,10766449,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 03:32:17+00,2023/04/12 14:54:15+00,2023/04/21 03:32:17+00,2023/04/03 03:32:17+00,,,,Closed,,23-00158099,Standard,5203 2ND STREET NW,398849.5,142848.86,38.95354102,-77.01327315,WASHINGTON,DC,20011,245985,4,,,{F8676BD3-360D-1278-E053-792F520AAF01},,,,
-77.0110454394812,38.8646288882801,10766658,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 00:48:08+00,,2023/04/21 00:48:07+00,2023/04/03 00:48:08+00,,,,Open,,23-00158030,Standard,HALF STREET SW AND V STREET SW,399041.59938906,132978.03107912,38.86462111,-77.01104315,WASHINGTON,DC,20024,906424,6,,,{F8651DBD-AE2A-5650-E053-782F520AC345},,,,
-77.0227060327312,38.9369577380006,10767279,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 11:13:47+00,2023/04/07 15:06:22+00,2023/04/21 11:13:47+00,2023/04/03 11:13:47+00,,,,Closed,,23-00158170,Standard,735 ROCK CREEK CHURCH ROAD NW,398031.61,141007.3,38.93695028,-77.02270374,WASHINGTON,DC,20010,249574,4,,,{F86DB52B-7616-2BCE-E053-782F520A4E92},,,,
-76.9732804785131,38.9003736120424,10767631,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 12:20:58+00,2023/04/04 16:39:05+00,2023/04/21 12:20:58+00,2023/04/03 12:20:58+00,,,,Closed,,23-00158293,Standard,2120 H STREET NE,402317.94,136946.25,38.90036616,-76.9732782,WASHINGTON,DC,20002,286651,5,,,{F86EC161-7742-539C-E053-792F520AD6E1},,,,
-77.0067782268846,38.913510553189,10767655,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 12:45:33+00,2023/04/10 16:42:14+00,2023/04/21 12:45:33+00,2023/04/03 12:45:33+00,,,,Closed (Duplicate),,23-00158395,Standard,1720 1ST STREET NE,399412.34,138404.24,38.9135031,-77.00677594,WASHINGTON,DC,20002,294527,5,,,{F86F2CB2-3291-1BD8-E053-792F520A8D14},,,,
-77.0175586669664,38.875565819472,10767663,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 12:48:57+00,2023/04/06 15:57:04+00,2023/04/21 12:48:56+00,2023/04/03 12:48:57+00,,,,Closed,,23-00158409,Standard,1200 - 1299 BLOCK OF 4TH STREET SW,398476.56999999,134192.200007,38.87555804,-77.01755638,WASHINGTON,DC,20024,801033,6,,,{F86F2CB2-3299-1BD8-E053-792F520A8D14},,,,
-77.0332351916105,38.9341498258196,10767670,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 12:52:17+00,2023/04/06 14:02:29+00,2023/04/21 12:52:17+00,2023/04/03 12:52:17+00,,,,Closed,,23-00158425,Standard,OGDEN STREET NW AND OAK STREET NW,397118.63001127,140695.87700629,38.93414203,-77.0332329,WASHINGTON,DC,20010,904207,1,,,{F86F2CB2-32A0-1BD8-E053-792F520A8D14},,,,
-76.9944413272581,38.9027736590016,10767700,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 13:37:27+00,2023/04/06 16:51:12+00,2023/04/21 13:37:27+00,2023/04/03 13:37:27+00,,,,Closed,,23-00158671,Standard,808 K STREET NE,400482.36,137212.35,38.9027662,-76.99443905,WASHINGTON,DC,20002,79923,6,,,{F86FCD9A-395B-64B6-E053-792F520A3AC1},,,,
-76.9117387884116,38.8930485302113,10767762,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 13:54:24+00,,2023/04/21 13:54:24+00,2023/04/03 13:54:24+00,,,,Open,,23-00158759,Standard,6220 CLAY STREET NE,407657.06,136136.47,38.89304107,-76.91173653,WASHINGTON,DC,20019,151078,7,,,{F870033D-FBC3-4907-E053-792F520A0F4C},,,,
-77.0113778969914,38.969695984602,10767802,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 14:17:02+00,2023/04/10 14:09:05+00,2023/04/21 14:17:02+00,2023/04/03 14:17:02+00,,,,Closed,,23-00158839,Standard,6521 1ST STREET NW,399014.2,144641.36,38.96968852,-77.01137561,WASHINGTON,DC,20012,245380,4,,,{F8706E8B-1F0B-35A4-E053-792F520A71D1},,,,
-76.9927651748882,38.8448153151326,10767863,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 14:56:04+00,,2023/04/21 14:56:03+00,2023/04/03 14:56:04+00,,,,Open,,23-00159032,Standard,921 SYCAMORE DRIVE SE,400628.26,130778.55,38.84480754,-76.9927629,WASHINGTON,DC,20032,332488,8,,,{F870D9D3-770F-7A58-E053-792F520A4E33},,,,
-77.0804580657699,38.9267084482478,10767868,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 14:57:16+00,2023/04/11 12:52:39+00,2023/04/21 14:57:16+00,2023/04/03 14:57:16+00,,,,Closed,,23-00159038,Standard,2801 NEW MEXICO AVENUE NW,393023.57,139872.37,38.92670066,-77.08045576,WASHINGTON,DC,20007,224759,3,,,{F870D9D3-7714-7A58-E053-792F520A4E33},,,,
-76.9298322084408,38.9028324447883,10767900,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 15:34:47+00,,2023/04/21 15:34:46+00,2023/04/03 15:34:47+00,,,,Open,,23-00159221,Standard,5006 JUST STREET NE,406086.58,137221.2,38.90282499,-76.92982995,WASHINGTON,DC,20019,288405,7,,,{F8717AC0-61CB-4BA6-E053-792F520AF44A},,,,
-76.9882093815048,38.9294166052466,10768136,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 15:20:02+00,,2023/04/21 15:20:02+00,2023/04/03 15:20:02+00,,,,Open,,23-00159137,Standard,3119 13TH STREET NE,401022.54,140169.99,38.92940914,-76.9882071,WASHINGTON,DC,20017,40122,5,,,{F871451C-4A6D-15C4-E053-782F520A30D8},,,,
-76.93094746464,38.9030975045829,10768210,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 16:05:01+00,2023/04/12 17:39:05+00,2023/04/21 16:05:00+00,2023/04/03 16:05:01+00,,,,Closed,,23-00159349,Standard,4913 SHERIFF ROAD NE,405989.82,137250.55,38.90309005,-76.9309452,WASHINGTON,DC,20019,288314,7,,,{F871E60B-7D98-5582-E053-782F520A7E41},,,,
-77.0228503530944,38.9582760761228,10768218,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 16:08:06+00,2023/04/14 17:09:05+00,2023/04/21 16:08:06+00,2023/04/03 16:08:06+00,,,,Closed,,23-00159361,Standard,700  - 799 BLOCK OF SHEPHERD ROAD NW,398019.68999999,143373.830007,38.95826828,-77.02284806,WASHINGTON,DC,20011,806264,4,,,{F871E60B-7DA0-5582-E053-782F520A7E41},,,,
-76.9874675552299,38.8330940576045,10768271,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 16:23:16+00,2023/04/10 16:39:06+00,2023/04/21 16:23:16+00,2023/04/03 16:23:16+00,,,,Closed,,23-00159402,Standard,1113 BELLEVUE STREET SE,401088.33,129477.46,38.83308662,-76.98746528,WASHINGTON,DC,20032,279568,8,,,{F8721BC7-9DE1-0315-E053-792F520A13AA},,,,
-77.0442236540071,38.9104436879202,10768453,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 19:30:13+00,2023/04/11 17:51:14+00,2023/04/21 19:30:13+00,2023/04/03 19:30:13+00,,,,Closed,,23-00160114,Standard,1512 CONNECTICUT AVENUE NW,396164.63,138064.7,38.91043623,-77.04422136,WASHINGTON,DC,20036,300908,2,,,{F874D52F-753E-088B-E053-792F520A3D5C},,,,
-77.0222611999366,38.9345008094333,10768457,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 19:31:14+00,,2023/04/21 19:31:14+00,2023/04/03 19:31:14+00,,,,Open,,23-00160118,Standard,700 OTIS PLACE NW,398070.11,140734.55,38.93449335,-77.02225891,WASHINGTON,DC,20010,228609,1,,,{F874D52F-7542-088B-E053-792F520A3D5C},,,,
-76.9398658482965,38.8981588268161,10768520,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 20:03:02+00,2023/04/13 17:12:05+00,2023/04/21 20:03:02+00,2023/04/03 20:03:02+00,,,,Closed,,23-00160217,Standard,4235 GRANT STREET NE,405216.6,136701.77,38.89815137,-76.93986358,WASHINGTON,DC,20019,24673,7,,,{F8754059-C3BA-7175-E053-792F520AFA4C},,,,
-76.9891703169772,38.8815022688726,10768657,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 18:06:56+00,2023/04/06 16:24:04+00,2023/04/21 18:06:56+00,2023/04/03 18:06:56+00,,,,Closed,,23-00159784,Standard,1239 PENNSYLVANIA AVENUE SE,400939.85,134851.1,38.88149482,-76.98916804,WASHINGTON,DC,20003,70064,6,,,{F8739332-DC6F-5C67-E053-782F520AECB7},,,,
-77.0872092518535,38.9079847335443,10768699,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 18:41:25+00,2023/04/11 14:57:13+00,2023/04/21 18:41:25+00,2023/04/03 18:41:25+00,,,,Closed,,23-00159930,Standard,4517 CLARK PLACE NW,392436.18,137794.42,38.90797728,-77.08720694,WASHINGTON,DC,20007,224314,3,,,{F873FE7C-8C95-0528-E053-782F520A208D},,,,
-77.0678543707357,38.9408841700844,10768718,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 18:51:21+00,,2023/04/21 18:51:20+00,2023/04/03 18:51:21+00,,,,Open,,23-00159965,Standard,TILDEN STREET NW AND RENO ROAD NW,394117.62296849,141445.10977498,38.94087637,-77.06785206,WASHINGTON,DC,20008,911342,3,,,{F8743422-AD6B-6EF5-E053-782F520A9864},,,,
-77.0543520025742,38.9005059944618,10768965,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/03 22:33:25+00,,2023/04/21 22:33:25+00,2023/04/03 22:33:25+00,,,,Open,,23-00160509,Standard,2530 I STREET NW,395285.53,136962.01,38.90049821,-77.0543497,WASHINGTON,DC,20037,277175,2,,,{F87758C9-209A-73DA-E053-792F520ADECD},,,,
-76.983107722847,38.8658780978577,10769061,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 01:11:07+00,2023/04/06 16:30:17+00,2023/04/24 01:11:07+00,2023/04/04 01:11:07+00,,,,Closed,,23-00160671,Standard,1920 15TH STREET SE,401466.2,133116.78,38.86587032,-76.98310545,WASHINGTON,DC,20020,53936,8,,,{F8797139-65B3-1045-E053-792F520ACC07},,,,
-76.9849422801476,38.8690092222241,10769083,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 01:46:37+00,2023/04/06 14:06:12+00,2023/04/22 01:46:37+00,2023/04/04 01:46:37+00,,,,Closed,,23-00160693,Standard,1714 14TH STREET SE,401306.93,133464.33,38.86900177,-76.98494,WASHINGTON,DC,20020,57356,8,,,{F87A1229-323E-36C9-E053-792F520AE8C2},,,,
-77.0663206944173,38.9037643520899,10769102,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 02:10:24+00,2023/04/11 16:57:21+00,2023/04/22 02:10:24+00,2023/04/04 02:10:24+00,,,,Closed,,23-00160712,Standard,3301 K STREET NW,394247.59,137324.4,38.9037569,-77.06631839,WASHINGTON,DC,20007,275923,2,,,{F87A47CE-6640-3E28-E053-792F520A5FC6},,,,
-76.9405301504906,38.9069316861345,10769539,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 00:39:47+00,,2023/04/22 00:39:47+00,2023/04/04 00:39:47+00,,,,Open,,23-00160651,Standard,1236 44TH STREET NE,405158.34,137675.59,38.90692423,-76.94052788,WASHINGTON,DC,20019,70143,7,,,{F87905F9-68B7-17AA-E053-782F520A5B44},,,,
-76.9867026848971,38.9444322869399,10769585,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 11:10:29+00,,2023/04/24 11:10:29+00,2023/04/04 11:10:29+00,,,,Open,,23-00160823,Standard,1332 WEBSTER STREET NE,401152.94,141836.88,38.94442482,-76.9867004,WASHINGTON,DC,20017,67121,5,,,{F881D310-8EAF-6A74-E053-782F520A3AC7},,,,
-76.9675527151562,38.8678190074405,10770154,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 03:22:32+00,2023/04/11 14:27:06+00,2023/04/22 03:22:32+00,2023/04/04 03:22:32+00,,,,Closed,,23-00160750,Standard,2800 TEXAS AVENUE SE,402816.07,133332.6,38.86781156,-76.96755044,WASHINGTON,DC,20020,44703,7,,,{F87B5406-F664-797F-E053-792F520A5628},,,,
-76.9962173721537,38.8386091065798,10770507,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 12:17:43+00,2023/04/06 17:21:06+00,2023/04/24 12:17:43+00,2023/04/04 12:17:43+00,,,,Closed,,23-00160940,Standard,700 MISSISSIPPI AVENUE SE,400328.6,130089.6,38.83860166,-76.99621509,WASHINGTON,DC,20032,299,8,,,{F882DF37-F598-06EB-E053-792F520A3E86},,,,
-77.0007921987461,38.8795867733563,10770608,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 14:11:15+00,2023/04/07 12:58:01+00,2023/04/24 15:26:38+00,2023/04/04 14:11:15+00,,,,Closed,,23-00161433,Standard,801 4TH STREET SE,399931.46,134638.41,38.87957932,-77.00078992,WASHINGTON,DC,20003,306065,8,,,{F88456B9-D6C7-0A50-E053-792F520ACB0A},,,,
-77.0070252695666,38.9433949870502,10770656,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 14:25:56+00,2023/04/10 20:06:15+00,2023/04/24 14:25:56+00,2023/04/04 14:25:56+00,,,,Closed,,23-00161509,Standard,51 VICTOR STREET NE,399391.17,141721.67,38.94338752,-77.00702298,WASHINGTON,DC,20011,13672,5,,,{F8848C5F-1619-6ADE-E053-792F520AB0BA},,,,
-76.9503668260688,38.8885724560777,10770734,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 15:28:40+00,,2023/04/24 15:28:40+00,2023/04/04 15:28:40+00,,,,Open,,23-00161793,Standard,3900 BURNS COURT SE,404306.26,135637.06,38.888565,-76.95036456,WASHINGTON,DC,20019,299465,7,,,{F88562FD-BBDA-1EC9-E053-792F520A441F},,,,
-76.9824697417626,38.8943754209827,10770846,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 15:08:29+00,,2023/04/24 15:35:59+00,2023/04/04 15:08:29+00,,,,Open,,23-00161719,Standard,336 16TH STREET NE,401520.96,136280.21,38.89436797,-76.98246746,WASHINGTON,DC,20002,35659,7,,,{F8852D4A-8962-7AE8-E053-782F520A02E5},,,,
-76.99070381762,38.8411332363917,10770886,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 15:54:50+00,2023/04/10 16:06:15+00,2023/04/24 15:54:49+00,2023/04/04 15:54:50+00,,,,Closed,,23-00161887,Standard,1109 CONGRESS STREET SE,400807.25,130369.83,38.84112579,-76.99070154,WASHINGTON,DC,20032,74200,8,,,{F885CE39-1B53-1494-E053-782F520AB8F1},,,,
-76.9723679049966,38.9131634546845,10770920,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 16:24:37+00,2023/04/10 15:09:06+00,2023/04/24 16:24:37+00,2023/04/04 16:24:37+00,,,,Closed,,23-00162004,Standard,2223 RAND PLACE NE,402396.67,138366.05,38.913156,-76.97236563,WASHINGTON,DC,20002,49863,5,,,{F8863983-7404-5A8C-E053-782F520AC0D3},,,,
-76.9998219167524,38.833231118221,10770961,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 16:55:22+00,,2023/04/24 16:55:22+00,2023/04/04 16:55:22+00,,,,Open,,23-00162135,Standard,400 XENIA STREET SE,400015.66,129492.6,38.83322368,-76.99981964,WASHINGTON,DC,20032,145490,8,,,{F886A4D6-752B-452C-E053-782F520A78EB},,,,
-77.0022456717547,38.9146800104703,10771131,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 16:33:23+00,2023/04/10 20:06:05+00,2023/04/24 16:33:23+00,2023/04/04 16:33:23+00,,,,Closed,,23-00162043,Standard,233 SEATON PLACE NE,399805.44,138534.04,38.91467222,-77.00224339,WASHINGTON,DC,20002,317297,5,,,{F8866F2C-66F8-19AC-E053-792F520ABA9B},,,,
-77.0940717413277,38.9327393494736,10771139,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 16:37:00+00,2023/04/11 14:57:21+00,2023/04/24 16:36:59+00,2023/04/04 16:37:00+00,,,,Closed,,23-00162059,Standard,4801 LOUGHBORO ROAD NW,391843.8,140542.98,38.93273189,-77.09406943,WASHINGTON,DC,20016,266724,3,,,{F8866F2C-6700-19AC-E053-792F520ABA9B},,,,
-77.0022456717547,38.9146800104703,10771152,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 17:15:38+00,2023/04/11 12:36:41+00,2023/04/24 17:37:05+00,2023/04/04 17:15:38+00,,,,Closed,,23-00162226,Standard,233 SEATON PLACE NE,399805.44,138534.04,38.91467222,-77.00224339,WASHINGTON,DC,20002,317297,5,,,{F8871019-84D7-6103-E053-792F520A7FA0},,,,
-76.9914401840078,38.9412682080282,10771168,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 17:24:08+00,,2023/04/24 17:24:08+00,2023/04/04 17:24:08+00,,,,Open,,23-00162252,Standard,1000 - 1199 BLOCK OF TAUSSIG PLACE NE,400742.27999999,141485.590007,38.94126041,-76.9914379,WASHINGTON,DC,20017,814855,5,,,{F8871019-84E7-6103-E053-792F520A7FA0},,,,
-77.0074448760273,38.8999011487163,10771306,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 21:32:10+00,,2023/04/24 21:32:10+00,2023/04/04 21:32:10+00,,,,Open,,23-00163036,Standard,750 1ST STREET NE,399354.4,136893.49,38.89989336,-77.00744259,WASHINGTON,DC,20002,78854,6,,,{F88AA00D-4517-5ED4-E053-792F520A8899},,,,
-76.9813606715221,38.8715454729892,10771435,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 19:24:46+00,2023/04/07 13:54:12+00,2023/04/24 19:24:46+00,2023/04/04 19:24:46+00,,,,Closed,,23-00162641,Standard,1629 FAIRLAWN AVENUE SE,401617.69,133745.93,38.87153802,-76.9813584,WASHINGTON,DC,20020,58970,8,,,{F888BD3E-420F-7BAB-E053-782F520A2A30},,,,
-77.0014774701242,38.8907510370288,10771529,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 20:49:17+00,2023/04/06 16:45:06+00,2023/04/24 20:49:17+00,2023/04/04 20:49:17+00,,,,Closed,,23-00162909,Standard,313 A STREET NE,399872.02,135877.73,38.89074325,-77.00147519,WASHINGTON,DC,20002,39757,6,,,{F889FF25-2EF1-63C9-E053-782F520A3A39},,,,
-76.9320446158807,38.890669392939,10771626,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 22:22:58+00,2023/04/11 17:06:07+00,2023/04/24 22:22:57+00,2023/04/04 22:22:58+00,,,,Closed,,23-00163098,Standard,4919 AMES STREET NE,405895.68,135870.86,38.8906616,-76.93204235,WASHINGTON,DC,20019,155662,7,,,{F88B40F9-31F8-689A-E053-782F520A529B},,,,
-77.0397402530469,38.901743231609,10771648,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 22:43:00+00,2023/04/11 16:39:05+00,2023/04/24 22:43:00+00,2023/04/04 22:43:00+00,,,,Closed,,23-00163123,Standard,906 17TH STREET NW,396553.06,137098.7,38.90173578,-77.03973796,WASHINGTON,DC,20006,302346,2,,,{F88B769C-6E75-5594-E053-782F520A4FCA},,,,
-77.025584613649,38.9488433102508,10771685,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 23:41:28+00,2023/04/10 16:00:17+00,2023/04/24 23:41:28+00,2023/04/04 23:41:28+00,,,,Closed,,23-00163200,Standard,4816 9TH STREET NW,397782.41,142326.77,38.94883585,-77.02558232,WASHINGTON,DC,20011,252083,4,,,{F88C4D30-F5D3-5BB3-E053-782F520A2943},,,,
-77.0251477302976,38.9481568840997,10771695,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 23:48:21+00,2023/04/10 15:18:06+00,2023/04/24 23:48:21+00,2023/04/04 23:48:21+00,,,,Closed,,23-00163208,Standard,4733 9TH STREET NW,397820.26,142250.56,38.94814942,-77.02514544,WASHINGTON,DC,20011,252168,4,,,{F88C83B4-DA1B-6C7D-E053-782F520AA57A},,,,
-76.979558086612,38.870560462521,10771778,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/04 23:11:55+00,2023/04/07 13:54:04+00,2023/04/24 23:11:55+00,2023/04/04 23:11:55+00,,,,Closed,,23-00163168,Standard,1725 Q STREET SE,401774.14,133636.62,38.87055301,-76.97955581,WASHINGTON,DC,20020,56891,8,,,{F88BE1EB-E879-5398-E053-792F520AD1E8},,,,
-76.9812857600715,38.9282689435849,10771798,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/05 00:18:07+00,,2023/04/22 00:18:07+00,2023/04/05 00:18:07+00,,,,Open,,23-00163252,Standard,1622 HAMLIN STREET NE,401622.9,140042.69,38.92826148,-76.98128348,WASHINGTON,DC,20018,59360,5,,,{F88CEE2C-AACC-7C57-E053-792F520A72C6},,,,
-77.0005704316872,38.9191853410341,10771813,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/04/05 00:24:25+00,,2023/04/25 00:24:25+00,2023/04/05 00:24:25+00,,,,Open,,23-00163268,Standard,4TH STREET NE AND W STREET NE,399950.7300139,139034.16702074,38.91917755,-77.00056815,WASHINGTON,DC,20002,903968,5,,,{F88CEE2C-AADB-7C57-E053-792F520A72C6},,,,
