X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0353726199808,38.9178765997744,10757363,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 22:46:40+00,2023/03/29 23:39:39+00,2023/03/30 22:46:40+00,2023/03/29 22:46:40+00,,,,Closed,,23-00151634,Standard,2039 NEW HAMPSHIRE AVENUE NW,396932.61,138889.48,38.91786914,-77.03537032,WASHINGTON,DC,20009,242054,1,,,{F812F939-427C-75FD-E053-792F520A1AEB},,,,
-77.0132082443892,38.9526547832283,10757372,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 22:55:57+00,2023/03/30 00:46:38+00,2023/03/30 22:55:57+00,2023/03/29 22:55:57+00,,,,Closed,,23-00151645,Standard,5109 2ND STREET NW,398855.31,142749.65,38.95264732,-77.01320595,WASHINGTON,DC,20011,259398,4,,,{F812F939-4285-75FD-E053-792F520A1AEB},,,,
-76.9228913782002,38.8985686460542,10757378,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:00:14+00,2023/03/30 00:48:05+00,2023/03/30 23:00:14+00,2023/03/29 23:00:14+00,,,,Closed,,23-00151654,Standard,5362 NANNIE HELEN BURROUGHS AVENUE NE,406689.03,136748.37,38.89856119,-76.92288912,WASHINGTON,DC,20019,288633,7,,,{F8132EDD-7BAA-01F4-E053-792F520A638F},,,,
-77.0190955301025,38.9762882865481,10757379,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:00:28+00,2023/03/29 23:02:24+00,2023/03/30 23:00:28+00,2023/03/29 23:00:28+00,,,,Closed,,23-00151655,Standard,7053 SPRING PLACE NW,398345.55,145373.28,38.97628082,-77.01909324,WASHINGTON,DC,20012,285375,4,,,{F8132EDD-7BAB-01F4-E053-792F520A638F},,,,
-77.0239724469986,38.897296094726,10757381,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:11:19+00,2023/03/29 23:13:09+00,2023/03/30 23:11:19+00,2023/03/29 23:11:19+00,,,,Closed,,23-00151661,Standard,9TH STREET NW AND F STREET NW,397920.65666802,136604.55543449,38.89728831,-77.02397016,WASHINGTON,DC,20004,901543,2,,,{F8132EDD-7BAD-01F4-E053-792F520A638F},,,,
-77.0524392600921,38.9016439039336,10757382,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:17:21+00,2023/03/30 00:48:56+00,2023/03/30 23:17:21+00,2023/03/29 23:17:21+00,,,,Closed,,23-00151662,Standard,7 SNOWS COURT NW,395451.52,137088.23,38.90163645,-77.05243696,WASHINGTON,DC,20037,273994,2,,,{F8136480-6774-4551-E053-792F520A67B4},,,,
-77.0564135594518,38.907154084531,10757384,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:23:00+00,2023/03/30 06:17:18+00,2023/05/11 23:23:00+00,2023/03/29 23:23:00+00,,,,Closed,,23-00151665,Standard,2715 N STREET NW,395107.16,137700.11,38.90714663,-77.05641126,WASHINGTON,DC,20007,275973,2,,,{F8136480-6776-4551-E053-792F520A67B4},,,,
-77.0564135594518,38.907154084531,10757387,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:26:04+00,2023/03/30 06:17:18+00,2023/05/11 23:26:03+00,2023/03/29 23:26:04+00,,,,Closed (Duplicate),,23-00151668,Standard,2715 N STREET NW,395107.16,137700.11,38.90714663,-77.05641126,WASHINGTON,DC,20007,275973,2,,,{F8136480-6779-4551-E053-792F520A67B4},,,,
-76.9345740185271,38.9050144979724,10757388,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:26:21+00,2023/03/30 03:07:58+00,2023/05/11 23:26:21+00,2023/03/29 23:26:21+00,,,,Closed,,23-00151669,Standard,1111 47TH PLACE NE,405675.1,137463.12,38.90500704,-76.93457175,WASHINGTON,DC,20019,74103,7,,,{F8136480-677A-4551-E053-792F520A67B4},,,,
-76.9949555713901,38.9279254044715,10757391,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:29:24+00,2023/03/29 23:59:04+00,2023/03/30 23:29:24+00,2023/03/29 23:29:24+00,,,,Closed,,23-00151672,Standard,3000 - 3099 BLOCK OF 8TH STREET NE,400437.59999999,140004.400007,38.92791761,-76.99495329,WASHINGTON,DC,20017,814518,5,,,{F8139A23-C0E7-48DB-E053-792F520A1CA4},,,,
-76.9867231121632,38.8830512790228,10757396,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:38:18+00,2023/03/30 00:19:40+00,2023/03/30 23:38:18+00,2023/03/29 23:38:18+00,,,,Closed,,23-00151678,Standard,1340 E STREET SE,401152.16,135023.08,38.88304349,-76.98672083,WASHINGTON,DC,20003,320511,6,,,{F8139A23-C0EC-48DB-E053-792F520A1CA4},,,,
-77.0461683235433,38.9143871207438,10757401,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:39:45+00,2023/03/30 00:27:20+00,2023/03/30 23:39:45+00,2023/03/29 23:39:45+00,,,,Closed,,23-00151683,Standard,CONNECTICUT AVENUE NW AND FLORIDA AVENUE NW,395996.18751423,138502.53700425,38.91437933,-77.04616603,WASHINGTON,DC,20009,903586,Null,,,{F8139A23-C0F1-48DB-E053-792F520A1CA4},,,,
-76.9515060704611,38.9248936128408,10757412,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:07:15+00,2023/03/30 00:29:54+00,2023/03/31 00:07:15+00,2023/03/30 00:07:15+00,,,,Closed,,23-00151714,Standard,3750 JAMISON STREET NE,404205.28,139668.95,38.92488582,-76.9515038,WASHINGTON,DC,20018,314268,5,,,{F814057F-A285-273B-E053-792F520A0B60},,,,
-76.9805566049904,38.9284656562181,10757414,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:07:56+00,2023/03/30 03:11:24+00,2023/05/11 00:07:56+00,2023/03/30 00:07:56+00,,,,Closed,,23-00151716,Standard,3003 17TH STREET NE,401686.12,140064.54,38.9284582,-76.98055433,WASHINGTON,DC,20018,42397,5,,,{F814057F-A287-273B-E053-792F520A0B60},,,,
-77.0018282648714,38.8787239378016,10757416,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:08:55+00,2023/03/30 00:45:30+00,2023/03/31 00:08:55+00,2023/03/30 00:08:55+00,,,,Closed,,23-00151718,Standard,918 3RD STREET SE,399841.56,134542.63,38.87871649,-77.00182598,WASHINGTON,DC,20003,148360,8,,,{F814057F-A289-273B-E053-792F520A0B60},,,,
-76.9751449220979,38.8501392246987,10757427,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 01:06:56+00,2023/03/30 01:12:12+00,2023/03/31 01:06:56+00,2023/03/30 01:06:56+00,,,,Closed,,23-00151771,Standard,2024 SAVANNAH PLACE SE,402157.73,131369.81,38.85013178,-76.97514265,WASHINGTON,DC,20020,52609,8,,,{F814DC13-8A1E-7CBF-E053-792F520AB0F5},,,,
-77.1032698715556,38.9263254994542,10757673,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:54:23+00,2023/03/30 00:34:37+00,2023/03/30 23:54:22+00,2023/03/29 23:54:23+00,,,,Closed,,23-00151696,Standard,5204 MACARTHUR BOULEVARD NW,391045.48,139831.85,38.92631804,-77.10326755,WASHINGTON,DC,20016,285132,3,,,{F813D19A-3DA8-7D3F-E053-782F520A8BA4},,,,
-77.0026850942668,38.8746983388068,10757677,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/29 23:55:11+00,2023/03/30 01:18:01+00,2023/03/30 23:55:11+00,2023/03/29 23:55:11+00,,,,Closed,,23-00151700,Standard,221 TINGEY STREET SE,399767.2,134095.76,38.87469056,-77.00268281,WASHINGTON,DC,20003,318195,8,,,{F813D19A-3DAC-7D3F-E053-782F520A8BA4},,,,
-77.0232564453534,38.9100922918733,10757682,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:14:38+00,2023/03/30 00:50:27+00,2023/03/31 00:14:38+00,2023/03/30 00:14:38+00,,,,Closed,,23-00151719,Standard,1514 8TH STREET NW,397983.13,138025.02,38.91008484,-77.02325415,WASHINGTON,DC,20001,225645,2,,,{F8143BBA-8DEB-62D0-E053-782F520A08C9},,,,
-76.9986838883403,38.9016718815618,10757699,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:38:14+00,2023/03/30 06:09:32+00,2023/05/12 00:38:14+00,2023/03/30 00:38:14+00,,,,Closed,,23-00151737,Standard,910 6TH STREET NE,400114.36,137090.03,38.90166443,-76.99868161,WASHINGTON,DC,20002,82058,6,,,{F81470B8-E782-2629-E053-782F520A4595},,,,
-76.9986838883403,38.9016718815618,10757700,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:40:16+00,2023/03/30 06:09:33+00,2023/05/12 00:40:16+00,2023/03/30 00:40:16+00,,,,Closed (Duplicate),,23-00151738,Standard,910 6TH STREET NE,400114.36,137090.03,38.90166443,-76.99868161,WASHINGTON,DC,20002,82058,6,,,{F81470B8-E783-2629-E053-782F520A4595},,,,
-77.0244878748939,38.933726100364,10757711,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:50:06+00,2023/03/30 01:15:53+00,2023/03/31 00:50:06+00,2023/03/30 00:50:06+00,,,,Closed,,23-00151749,Standard,713 NEWTON PLACE NW,397877.03,140648.6,38.93371864,-77.02448558,WASHINGTON,DC,20010,232264,1,,,{F814A65E-3ACE-45D4-E053-782F520A7468},,,,
-77.1032698715556,38.9263254994542,10757715,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:54:32+00,2023/03/30 01:17:12+00,2023/03/31 00:54:32+00,2023/03/30 00:54:32+00,,,,Closed,,23-00151753,Standard,5204 MACARTHUR BOULEVARD NW,391045.48,139831.85,38.92631804,-77.10326755,WASHINGTON,DC,20016,285132,3,,,{F814A65E-3AD2-45D4-E053-782F520A7468},,,,
-76.9992302164177,38.9557786938398,10757716,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:54:52+00,2023/03/30 05:58:43+00,2023/05/11 00:54:52+00,2023/03/30 00:54:52+00,,,,Closed,,23-00151754,Standard,411 KENNEDY STREET NE,400066.92,143096.35,38.95577123,-76.99922793,WASHINGTON,DC,20011,26784,5,,,{F814A65E-3AD3-45D4-E053-782F520A7468},,,,
-76.9876454657083,38.8925379248697,10757717,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:56:21+00,2023/03/30 06:07:39+00,2023/05/12 00:56:21+00,2023/03/30 00:56:21+00,,,,Closed,,23-00151755,Standard,213 TENNESSEE AVENUE NE,401071.99,136076.16,38.89253047,-76.98764319,WASHINGTON,DC,20002,152302,6,,,{F814A65E-3AD4-45D4-E053-782F520A7468},,,,
-77.030480180745,38.9245504454546,10757722,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 00:59:07+00,2023/03/30 03:12:49+00,2023/05/11 00:59:07+00,2023/03/30 00:59:07+00,,,,Closed,,23-00151760,Standard,1316 FAIRMONT STREET NW,397357.14,139630.18,38.92454299,-77.03047789,WASHINGTON,DC,20009,231668,1,,,{F814A65E-3AD9-45D4-E053-782F520A7468},,,,
-77.0328539563698,38.9247895135869,10757723,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:59:38+00,2023/03/30 03:47:24+00,2023/03/31 02:59:38+00,2023/03/30 02:59:38+00,,,,Closed,,23-00151837,Standard,1401 FAIRMONT STREET NW,397151.31,139656.79,38.92478206,-77.03285166,WASHINGTON,DC,20009,234287,1,,,{F8168948-8693-60B2-E053-782F520AAFAC},,,,
-77.013450618082,38.8712855721758,10757745,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:23:31+00,2023/03/30 06:02:30+00,2023/05/12 03:23:31+00,2023/03/30 03:23:31+00,,,,Closed,,23-00151860,Standard,1524 2ND STREET SW,398832.97,133717,38.87127812,-77.01344833,WASHINGTON,DC,20024,61437,6,,,{F816BEE2-9603-7F37-E053-782F520A0CF2},,,,
-77.0222899003385,38.9421879438435,10757748,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:24:44+00,2023/03/30 04:07:32+00,2023/03/31 03:24:44+00,2023/03/30 03:24:44+00,,,,Closed,,23-00151863,Standard,715 UPSHUR STREET NW,398067.83,141587.89,38.94218048,-77.02228761,WASHINGTON,DC,20011,249774,4,,,{F816BEE2-9606-7F37-E053-782F520A0CF2},,,,
-76.9811521503864,38.9132242963702,10757757,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:31:40+00,2023/04/03 18:54:49+00,2023/03/31 10:31:40+00,2023/03/30 10:31:40+00,,,,Closed,,23-00151934,Standard,1725 15TH STREET NE,401634.83,138372.61,38.91321684,-76.98114987,WASHINGTON,DC,20002,301201,5,,,{F81CD281-7896-160A-E053-782F520A0887},,,,
-76.9811521503864,38.9132242963702,10757758,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:33:33+00,2023/04/03 18:54:50+00,2023/03/31 10:33:33+00,2023/03/30 10:33:33+00,,,,Closed (Duplicate),,23-00151935,Standard,1725 15TH STREET NE,401634.83,138372.61,38.91321684,-76.98114987,WASHINGTON,DC,20002,301201,5,,,{F81CD281-7897-160A-E053-782F520A0887},,,,
-76.9783260206043,38.9038864749206,10757987,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 01:50:10+00,2023/03/30 03:55:09+00,2023/05/12 01:50:10+00,2023/03/30 01:50:10+00,,,,Closed,,23-00151806,Standard,1748 L STREET NE,401880.18,137336.09,38.90387902,-76.97832374,WASHINGTON,DC,20002,56483,5,,,{F8157CFB-5889-7620-E053-792F520AFC8F},,,,
-77.0208750805888,38.9148384253454,10757989,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:08:30+00,2023/03/30 06:19:51+00,2023/03/31 02:08:30+00,2023/03/30 02:08:30+00,,,,Closed,,23-00151809,Standard,1800 - 1899 BLOCK OF WILTBERGER STREET NW,398189.78999999,138551.83000701,38.91483063,-77.02087279,WASHINGTON,DC,20001,800055,Null,,,{F815B29E-1323-458A-E053-792F520A877C},,,,
-77.0101637571495,38.9522019715166,10757999,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:36:50+00,2023/03/30 04:59:04+00,2023/03/31 02:36:50+00,2023/03/30 02:36:50+00,,,,Closed,,23-00151820,Standard,30 GALLATIN STREET NW,399119.2,142699.35,38.95219451,-77.01016147,WASHINGTON,DC,20011,243588,4,,,{F8161DE4-E2D3-7C2A-E053-792F520AA887},,,,
-77.020661316075,38.9152802321362,10758004,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:42:41+00,2023/03/30 03:17:54+00,2023/03/31 02:42:41+00,2023/03/30 02:42:41+00,,,,Closed,,23-00151825,Standard,618 T STREET NW,398208.34,138600.87,38.91527244,-77.02065903,WASHINGTON,DC,20001,238431,2,,,{F8161DE4-E2D8-7C2A-E053-792F520AA887},,,,
-77.0020021962138,38.9410793299808,10758011,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:53:07+00,2023/03/30 06:05:28+00,2023/03/31 02:53:07+00,2023/03/30 02:53:07+00,,,,Closed,,23-00151832,Standard,400 TAYLOR STREET NE,399826.62,141464.59,38.94107187,-77.00199991,WASHINGTON,DC,20017,288065,5,,,{F816538C-FDFE-6CB0-E053-792F520A4B4B},,,,
-77.0328490133293,38.956365113466,10758014,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 02:57:35+00,2023/03/30 03:26:26+00,2023/05/12 02:57:35+00,2023/03/30 02:57:35+00,,,,Closed,,23-00151835,Standard,5501 COLORADO AVENUE NW,397153,143161.96,38.95635765,-77.03284672,WASHINGTON,DC,20011,285216,4,,,{F816538C-FE01-6CB0-E053-792F520A4B4B},,,,
-76.9933655102705,38.9247045815078,10758020,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:33:11+00,2023/03/30 06:03:44+00,2023/05/12 03:33:11+00,2023/03/30 03:33:11+00,,,,Closed,,23-00151871,Standard,906 EVARTS STREET NE,400575.5,139646.87,38.92469712,-76.99336323,WASHINGTON,DC,20018,81890,5,,,{F816F479-1231-4640-E053-792F520AD27B},,,,
-76.9932253953552,38.9246921419908,10758023,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:34:39+00,2023/03/30 06:04:58+00,2023/05/12 03:34:39+00,2023/03/30 03:34:39+00,,,,Closed,,23-00151874,Standard,912 EVARTS STREET NE,400587.65,139645.49,38.92468468,-76.99322311,WASHINGTON,DC,20018,82158,5,,,{F816F479-1234-4640-E053-792F520AD27B},,,,
-76.9932848188949,38.9243439738539,10758024,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:35:43+00,2023/03/30 06:05:34+00,2023/05/12 03:35:43+00,2023/03/30 03:35:43+00,,,,Closed,,23-00151875,Standard,909 EVARTS STREET NE,400582.5,139606.84,38.92433651,-76.99328254,WASHINGTON,DC,20018,82018,5,,,{F816F479-1235-4640-E053-792F520AD27B},,,,
-77.0414423306298,38.92160819664,10758035,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:49:03+00,2023/03/30 05:12:57+00,2023/03/31 03:49:03+00,2023/03/30 03:49:03+00,,,,Closed,,23-00151886,Standard,2360 CHAMPLAIN STREET NW,396406.42,139303.94,38.92160041,-77.04144003,WASHINGTON,DC,20009,242974,1,,,{F8172A18-5B3E-78A7-E053-792F520AD1B4},,,,
-76.988072019617,38.9004818165672,10758038,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 03:56:21+00,2023/03/30 06:07:02+00,2023/03/31 03:56:21+00,2023/03/30 03:56:21+00,,,,Closed,,23-00151890,Standard,1300 H STREET NE,401034.87,136957.99,38.90047403,-76.98806974,WASHINGTON,DC,20002,286021,6,,,{F8172A18-5B41-78A7-E053-792F520AD1B4},,,,
-77.0020021962138,38.9410793299808,10758040,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 04:00:10+00,2023/03/30 07:05:22+00,2023/03/31 04:00:10+00,2023/03/30 04:00:10+00,,,,Closed,,23-00151892,Standard,400 TAYLOR STREET NE,399826.62,141464.59,38.94107187,-77.00199991,WASHINGTON,DC,20017,288065,5,,,{F8175FBE-F101-69B6-E053-792F520AD0F4},,,,
-77.0234535675597,38.9818500722836,10758049,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 04:13:30+00,2023/03/30 06:06:42+00,2023/05/11 04:13:30+00,2023/03/30 04:13:30+00,,,,Closed,,23-00151902,Standard,7500 EASTERN AVENUE NW,397968.08,145990.78,38.9818426,-77.02345127,WASHINGTON,DC,20012,251131,4,,,{F8175FBE-F10A-69B6-E053-792F520AD0F4},,,,
-77.0328539563698,38.9247895135869,10758059,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 04:39:10+00,2023/03/30 05:46:03+00,2023/03/31 04:39:10+00,2023/03/30 04:39:10+00,,,,Closed,,23-00151912,Standard,1401 FAIRMONT STREET NW,397151.31,139656.79,38.92478206,-77.03285166,WASHINGTON,DC,20009,234287,1,,,{F817CB07-9800-42CF-E053-792F520A63D1},,,,
-76.9988525299433,38.9531653921066,10758060,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 04:48:56+00,2023/03/30 07:50:14+00,2023/03/31 04:48:56+00,2023/03/30 04:48:56+00,,,,Closed,,23-00151913,Standard,400 GALLOWAY STREET NE,400099.66,142806.25,38.95315759,-76.99885024,WASHINGTON,DC,20011,314559,5,,,{F81800AD-9D2F-16E0-E053-792F520AC0B3},,,,
-77.015444093443,38.9027680857119,10758061,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 05:22:12+00,2023/03/30 06:23:50+00,2023/03/31 05:22:12+00,2023/03/30 05:22:12+00,,,,Closed,,23-00151915,Standard,307 K STREET NW,398660.57,137211.83,38.9027603,-77.0154418,WASHINGTON,DC,20001,312744,6,,,{F8186BF6-1709-2035-E053-792F520A4B21},,,,
-77.0211097856766,38.8788068129413,10758068,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 07:57:52+00,2023/03/30 10:10:52+00,2023/03/31 07:57:52+00,2023/03/30 07:57:52+00,,,,Closed,,23-00151923,Standard,907 6TH STREET SW,398168.51,134552.04,38.87879903,-77.0211075,WASHINGTON,DC,20024,299515,6,,,{F81A846A-2493-4487-E053-792F520A2791},,,,
-76.9811521503864,38.9132242963702,10758071,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:05:20+00,2023/03/30 10:27:07+00,2023/03/31 10:05:20+00,2023/03/30 10:05:20+00,,,,Closed,,23-00151929,Standard,1725 15TH STREET NE,401634.83,138372.61,38.91321684,-76.98114987,WASHINGTON,DC,20002,301201,5,,,{F81C6747-3AE0-32F4-E053-792F520AA172},,,,
-77.0394960447532,38.9264557981026,10758073,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:11:37+00,2023/03/30 11:54:18+00,2023/03/31 10:11:37+00,2023/03/30 10:11:37+00,,,,Closed,,23-00151931,Standard,1623 LANIER PLACE NW,396575.43,139841.99,38.92644834,-77.03949375,WASHINGTON,DC,20009,226297,1,,,{F81C6747-3AE2-32F4-E053-792F520AA172},,,,
-77.0348307006476,38.9639987690086,10758074,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:59:30+00,2023/03/30 12:05:03+00,2023/03/31 10:59:30+00,2023/03/30 10:59:30+00,,,,Closed,,23-00151942,Standard,1445 ROCK CREEK FORD ROAD NW,396981.56,144009.43,38.9639913,-77.0348284,WASHINGTON,DC,20011,307257,4,,,{F81D3DC8-5AD0-3D95-E053-792F520A2A6D},,,,
-77.0284765895161,38.9413163093176,10758078,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:03:02+00,2023/03/30 11:14:04+00,2023/03/31 11:03:01+00,2023/03/30 11:03:02+00,,,,Closed,,23-00151947,Standard,1291 TAYLOR STREET NW,397531.46,141491.28,38.94130851,-77.02847429,WASHINGTON,DC,20542,223665,4,,,{F81D3DC8-5AD4-3D95-E053-792F520A2A6D},,,,
-77.0306911430184,38.9605431911893,10758307,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 10:57:43+00,2023/03/30 11:51:05+00,2023/03/31 10:57:43+00,2023/03/30 10:57:43+00,,,,Closed,,23-00151941,Standard,1300 NICHOLSON STREET NW,397340.19,143625.7,38.96053573,-77.03068885,WASHINGTON,DC,20011,294515,4,,,{F81D0836-1575-7935-E053-782F520AA713},,,,
-77.0164904030888,38.8816960974487,10758310,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:28:13+00,2023/03/30 12:39:07+00,2023/03/31 11:28:12+00,2023/03/30 11:28:13+00,,,,Closed,,23-00151958,Standard,301 G STREET SW,398569.39,134872.69,38.88168831,-77.01648812,WASHINGTON,DC,20024,277853,6,,,{F81D7370-2724-07F1-E053-782F520A50B0},,,,
-77.0306755917712,38.8842032400434,10758312,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:29:11+00,2023/03/30 12:37:43+00,2023/03/31 11:29:11+00,2023/03/30 11:29:11+00,,,,Closed,,23-00151960,Standard,1331 MARYLAND AVENUE SW,397338.69,135151.32,38.88419546,-77.0306733,WASHINGTON,DC,20024,314938,6,,,{F81DA914-0B10-32B6-E053-782F520A3A54},,,,
-76.9225161635822,38.8920752540258,10758317,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:33:33+00,2023/03/30 13:56:36+00,2023/03/31 11:33:33+00,2023/03/30 11:33:33+00,,,,Closed,,23-00151968,Standard,200 - 298 BLOCK OF 55TH STREET NE,406722.18999999,136027.58000701,38.89206746,-76.9225139,WASHINGTON,DC,20019,804182,7,,,{F81DA914-0B15-32B6-E053-782F520A3A54},,,,
-77.034810685478,38.9173535646074,10758318,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:35:05+00,2023/03/30 12:40:06+00,2023/03/31 11:35:04+00,2023/03/30 11:35:05+00,,,,Closed,,23-00151969,Standard,2008 15TH STREET NW,396981.32,138831.4,38.91734611,-77.03480839,WASHINGTON,DC,20009,242049,1,,,{F81DA914-0B16-32B6-E053-782F520A3A54},,,,
-77.0094360764393,38.9064031455438,10758320,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:36:02+00,2023/03/30 12:30:05+00,2023/03/31 11:36:02+00,2023/03/30 11:36:02+00,,,,Closed,,23-00151971,Standard,1200 NORTH CAPITOL STREET NW,399181.75,137615.28,38.90639569,-77.00943379,WASHINGTON,DC,20002,237128,6,,,{F81DA914-0B18-32B6-E053-782F520A3A54},,,,
-77.0064157738937,38.8796040760025,10758322,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:36:50+00,2023/03/30 12:55:20+00,2023/03/31 11:36:50+00,2023/03/30 11:36:50+00,,,,Closed,,23-00151976,Standard,100 I STREET SE,399443.51,134640.35,38.87959629,-77.00641349,WASHINGTON,DC,20003,277864,6,,,{F81DA914-0B1A-32B6-E053-782F520A3A54},,,,
-77.010087140955,38.9105414354699,10758323,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/30 11:38:25+00,2023/03/30 12:13:25+00,2023/03/31 11:38:25+00,2023/03/30 11:38:25+00,,,,Closed,,23-00151977,Standard,27 BATES STREET NW,399125.33,138074.67,38.91053398,-77.01008485,WASHINGTON,DC,20001,236824,5,,,{F81DA914-0B1B-32B6-E053-782F520A3A54},,,,
